---------- Begin SLURM Prolog ----------
Job ID:        7313753
Username:      sportega
Accountname:   lc_an2
Name:          c
Partition:     main
Nodelist:      hpc3888
TasksPerNode:  16
CPUsPerTask:   Default[1]
TMPDIR:        /tmp/7313753.main
SCRATCHDIR:    /staging/scratch/7313753
Cluster:       uschpc
HSDA Account:  false
---------- 2020-05-12 05:34:40 ---------
LAMMPS (7 Aug 2019)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (../comm.cpp:93)
  using 1 OpenMP thread(s) per MPI task
using multi-threaded neighbor list subroutines
Reading restart file ...
  restart file = 7 Aug 2019, LAMMPS = 7 Aug 2019
  restoring atom style full from restart
  orthogonal box = (0 0 0) to (150 150 288.378)
  1 by 1 by 16 MPI processor grid
  restoring pair style lj/cut/tip4p/long from restart
  restoring bond style harmonic from restart
  restoring angle style harmonic from restart
  5084 atoms
  976 bonds
  488 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:   0          0          0         
  special bond factors coul: 0          0          0         
  2 = max # of 1-2 neighbors
  1 = max # of 1-3 neighbors
  1 = max # of 1-4 neighbors
  2 = max # of special neighbors
  special bonds CPU = 0.000956059 secs
  read_restart CPU = 0.057318 secs
1464 atoms in group 5Water_atoms
3620 atoms in group 6CNT_atoms
976 atoms in group 8Hydrogen
488 atoms in group 7Oxygen
Finding SHAKE clusters ...
  0 = # of size 2 clusters
  0 = # of size 3 clusters
  0 = # of size 4 clusters
  488 = # of frozen angles
  find clusters CPU = 0.000634909 secs
PPPM initialization ...
  extracting TIP4P info from pair style
  using 12-bit tables for long-range coulomb (../kspace.cpp:323)
  G vector (1/distance) = 0.243104
  grid = 64 64 108
  stencil order = 5
  estimated absolute RMS force accuracy = 0.00402049
  estimated relative force accuracy = 1.21076e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 61893 28672
No /omp style for force computation currently active
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12.3154
  ghost atom cutoff = 12.3154
  binsize = 6.1577, bins = 25 25 47
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/tip4p/long, perpetual
      attributes: half, newton on, omp
      pair build: half/bin/newton/omp
      stencil: half/bin/3d/newton
      bin: standard
Setting up Verlet run ...
  Unit style    : real
  Current step  : 3000000
  Time step     : 1
Per MPI rank memory allocation (min/avg/max) = 17.19 | 17.65 | 17.93 Mbytes
PotEng KinEng TotEng c_ke_H2O c_ke_CNT c_pe_sumH2O c_pe_sumCNT Temp c_temwater c_temcnt Press Pxx Pzz E_coul E_long Step 
  -5932.6392      771.132   -5161.5072      771.132            0   -5438.6369    -494.0023    56.300066    265.33211            0    56.676146    75.225707    19.346502    34422.297   -41265.282  5486000 
  -5865.5585     808.6546   -5056.9039     808.6546            0   -5376.3196   -489.23888    59.039578    278.24293            0    58.648278    78.020184    23.647234    34460.186   -41261.818  5488000 
  -5915.4718    796.83033   -5118.6415    796.83033            0   -5420.7706   -494.70125    58.176292    274.17442            0    58.333597    72.670566    25.250557    34386.403   -41264.696  5490000 
  -5866.4234    789.97104   -5076.4524    789.97104            0   -5373.9676   -492.45576    57.675498    271.81427            0    58.155058    76.732605    20.812822    34470.358   -41264.256  5492000 
  -5904.5682    755.69439   -5148.8738    755.69439            0   -5417.8763   -486.69195    55.172972    260.02032            0    57.997381    73.540213      25.7979    34410.815    -41265.17  5494000 
  -5864.3851    822.39656   -5041.9886    822.39656            0   -5363.9405   -500.44462    60.042874    282.97129            0     61.33142    78.994813    25.820715    34365.735   -41262.181  5496000 
  -5865.7229    795.49693    -5070.226    795.49693            0   -5372.8974    -492.8256    58.078942    273.71563            0    58.548967    73.764697    25.039939    34453.046   -41262.568  5498000 
  -5867.0875    786.26904   -5080.8185    786.26904            0   -5367.0152   -500.07227    57.405217    270.54048            0    60.279039    76.494603    27.678022    34394.005   -41266.019  5500000 
  -5846.0343    777.99741   -5068.0369    777.99741            0   -5365.0622   -480.97215    56.801307    267.69437            0    58.842498    73.480169    26.212226    34481.685   -41265.043  5502000 
  -5891.6656    779.64201   -5112.0236    779.64201            0    -5404.275   -487.39061    56.921379    268.26024            0    57.671201    74.728876    21.614837    34448.563   -41263.762  5504000 
  -5880.8821    766.22922   -5114.6529    766.22922            0     -5386.66   -494.22211    55.942116    263.64515            0    59.008163    79.912345    23.376087    34415.666   -41266.726  5506000 
   -5848.772    781.93925   -5066.8327    781.93925            0   -5372.4403   -476.33167      57.0891    269.05068            0    60.740133    78.310693    24.440408    34418.243   -41264.917  5508000 
  -5830.5271    784.73512   -5045.7919    784.73512            0   -5335.3656   -495.16144    57.293225    270.01269            0    58.668869    76.160239    21.460094    34493.059   -41265.635  5510000 
  -5885.9824    788.01325   -5097.9691    788.01325            0   -5387.7082   -498.27421     57.53256    271.14063            0    59.016657    80.366129     21.60518    34402.891   -41264.358  5512000 
  -5834.9304    775.56228   -5059.3681    775.56228            0   -5347.6044   -487.32601     56.62352    266.85649            0    58.961869     75.51797      24.2504    34483.366   -41264.383  5514000 
  -5870.7161    773.07488   -5097.6412    773.07488            0   -5386.0525   -484.66353    56.441915    266.00062            0    58.999619     73.64839    24.858609    34427.474   -41265.705  5516000 
  -5828.7569     789.4438   -5039.3131     789.4438            0   -5336.2893   -492.46763    57.637004    271.63286            0    59.844655    78.013732     26.20596     34472.65   -41264.524  5518000 
  -5867.7938    798.69088   -5069.1029    798.69088            0   -5381.1693   -486.62448    58.312131     274.8146            0    60.392172    80.319542    25.041884    34398.104   -41264.984  5520000 
  -5869.6268    821.91285   -5047.7139    821.91285            0   -5379.4245   -490.20226    60.007558    282.80485            0    57.783583    79.857167    22.164252    34476.955   -41263.352  5522000 
  -5898.0507    746.65751   -5151.3932    746.65751            0    -5405.314   -492.73677    54.513193    256.91089            0    58.385951    77.396912    24.642601    34403.741    -41263.86  5524000 
  -5873.7541    803.60068   -5070.1534    803.60068            0    -5376.427   -497.32713    58.670593    276.50398            0    60.477964    77.253079    24.779383    34378.266   -41265.926  5526000 
  -5892.4787    780.11777   -5112.3609    780.11777            0    -5397.704   -494.77467    56.956114    268.42394            0    58.292279    73.320156    24.725696    34424.062   -41266.322  5528000 
  -5870.4262    762.70701   -5107.7192    762.70701            0     -5383.65   -486.77626    55.684961    262.43323            0    59.041473     74.15663    25.381379     34432.88   -41264.736  5530000 
  -5897.9499    788.98677   -5108.9631    788.98677            0    -5402.737   -495.21287    57.603637     271.4756            0    57.272714    78.225871    21.738053    34442.751   -41263.631  5532000 
  -5904.4907    755.07315   -5149.4176    755.07315            0   -5420.7414    -483.7493    55.127615    259.80656            0    58.828089    77.818288    19.415647    34377.796   -41266.915  5534000 
  -5886.2402    785.68897   -5100.5512    785.68897            0   -5383.3483   -502.89195    57.362866    270.34089            0     59.22388    78.034817    23.022632    34394.625   -41266.654  5536000 
  -5866.3973     777.7192   -5088.6781     777.7192            0   -5384.0286   -482.36864    56.780995    267.59864            0     59.87979    77.817812    25.766077    34422.188   -41265.089  5538000 
   -5931.368    760.72733   -5170.6406    760.72733            0   -5444.9363   -486.43171    55.540425    261.75206            0    58.356509    73.976982    19.984658    34373.079   -41266.164  5540000 
  -5889.7838    784.88056   -5104.9033    784.88056            0   -5398.3539   -491.42992    57.303844    270.06273            0    58.315651    72.391082    25.092381    34440.788   -41265.961  5542000 
  -5885.4354    802.77859   -5082.6568    802.77859            0   -5404.6074     -480.828    58.610572    276.22111            0    58.740014    74.229659    22.105424    34427.141   -41265.612  5544000 
  -5862.8181    791.44643   -5071.3717    791.44643            0    -5379.113   -483.70515    57.783216    272.32192            0    59.246751    76.587366    25.636456     34446.85   -41262.381  5546000 
  -5910.9574    765.05283   -5145.9045    765.05283            0   -5419.6095   -491.34788    55.856229    263.24038            0    57.150287    74.749208     22.73652     34422.04   -41264.657  5548000 
  -5871.5749    768.26114   -5103.3137    768.26114            0   -5385.7507   -485.82413    56.090466     264.3443            0    58.618234    79.074487    23.533601    34450.115   -41267.314  5550000 
  -5872.4298    789.32899   -5083.1008    789.32899            0   -5378.9599   -493.46987    57.628623    271.59335            0    60.278719    76.337643    23.962444    34387.648   -41267.217  5552000 
  -5874.6301    776.81858   -5097.8115    776.81858            0   -5381.2507    -493.3794    56.715242    267.28876            0    60.265723    77.548581    26.326063    34385.479   -41265.671  5554000 
  -5908.0398    771.69086    -5136.349    771.69086            0   -5412.4831   -495.55672    56.340869     265.5244            0    57.756131    76.205749    21.652485      34413.1   -41265.348  5556000 
  -5906.6268    774.00694   -5132.6199    774.00694            0   -5417.0677   -489.55912    56.509965    266.32132            0    58.557289    76.450662    23.320445    34390.135   -41265.125  5558000 
  -5868.2648    769.22032   -5099.0445    769.22032            0   -5373.8733   -494.39148    56.160495    264.67434            0    59.105023    80.038819    24.071821    34439.769   -41264.599  5560000 
  -5860.2774    775.70248   -5084.5749    775.70248            0   -5359.6861   -500.59125    56.633755    266.90472            0    57.878571    71.803536    26.231387     34483.08   -41263.706  5562000 
  -5884.6719    787.43106   -5097.2409    787.43106            0     -5398.57   -486.10191    57.490055    270.94031            0    60.249964     76.65946    23.630212    34379.549   -41265.942  5564000 
  -5870.1474    796.95306   -5073.1943    796.95306            0   -5373.0954   -497.05199    58.185253    274.21665            0    61.017973    78.515029    26.436527    34373.721    -41265.01  5566000 
  -5900.1666     798.1033   -5102.0633     798.1033            0   -5410.3084   -489.85822    58.269232    274.61243            0    59.408123    77.211256    22.387254    34377.287   -41266.826  5568000 
  -5885.1233    788.06205   -5097.0613    788.06205            0   -5394.6545   -490.46878    57.536124    271.15742            0    57.839749    76.080633    22.681617    34443.358   -41265.959  5570000 
  -5908.4909     781.2942   -5127.1967     781.2942            0   -5407.3005   -501.19046    57.042005    268.82873            0    57.827319    74.136843     22.43404    34407.343   -41266.011  5572000 
   -5818.827    829.71221   -4989.1148    829.71221            0    -5334.748   -484.07907    60.576986    285.48846            0     58.27335    73.270096    25.446882    34548.039    -41266.24  5574000 
  -5867.5711    780.28289   -5087.2882    780.28289            0   -5374.1243   -493.44678     56.96817    268.48076            0    59.463648     75.17061    26.927996     34421.77   -41265.987  5576000 
  -5932.4272    770.97903   -5161.4482    770.97903            0   -5444.4099   -488.01732    56.288898    265.27947            0    58.139608    75.921523    22.672471    34376.016   -41264.411  5578000 
  -5879.8769     771.6085   -5108.2684     771.6085            0   -5395.5479   -484.32895    56.334856    265.49606            0    58.161304    76.174435    23.483009    34444.836   -41267.093  5580000 
  -5899.1015    767.17064   -5131.9309    767.17064            0   -5399.9924   -499.10911    56.010849    263.96908            0    58.339029    73.867326    23.344106    34405.808   -41263.814  5582000 
  -5890.4761    791.45396   -5099.0221    791.45396            0   -5401.2016   -489.27445    57.783766    272.32452            0    59.862963    81.557292     21.38838    34374.787   -41266.469  5584000 
   -5884.161    818.61637   -5065.5446    818.61637            0    -5398.031   -486.13003    59.766883    281.67059            0    61.120388    77.740192    23.557724    34357.006   -41266.136  5586000 
  -5902.2526    781.82882   -5120.4238    781.82882            0   -5413.8801   -488.37246    57.081037    269.01268            0    58.237439     77.41475    19.949152    34397.119   -41266.826  5588000 
  -5898.4311    829.23568   -5069.1954    829.23568            0   -5408.8989   -489.53219    60.542195     285.3245            0    58.238663    78.466119    21.754112    34421.377   -41267.751  5590000 
  -5933.5955    795.25369   -5138.3418    795.25369            0   -5440.8491   -492.74644    58.061182    273.63193            0    58.171829    77.607257    21.188995     34366.04   -41263.962  5592000 
  -5879.6567    764.79516   -5114.8615    764.79516            0   -5386.2719   -493.38478    55.837416    263.15172            0    59.026881    74.905011    24.354894    34416.413   -41266.862  5594000 
  -5875.6293    791.62315   -5084.0061    791.62315            0    -5390.246   -485.38334    57.796118    272.38273            0    59.752147    74.965701    24.537548    34395.201   -41265.345  5596000 
  -5892.4216    789.80745   -5102.6141    789.80745            0   -5397.3084   -495.11322    57.663554    271.75798            0    59.436006    78.826486    24.588648    34390.494   -41267.571  5598000 
  -5861.5983    801.43856   -5060.1598    801.43856            0   -5368.1662   -493.43218    58.512737    275.76003            0    59.549454    77.030418    26.913248    34435.076   -41265.585  5600000 
  -5891.8925    780.15696   -5111.7355    780.15696            0   -5400.1361   -491.75636    56.958975    268.43743            0    60.166624    78.408601    25.497397    34355.049    -41265.78  5602000 
  -5876.3027    761.06328   -5115.2394    761.06328            0   -5382.3298   -493.97292    55.564953    261.86765            0    58.539259    75.332832    22.861431    34443.924    -41266.21  5604000 
  -5877.1725    749.54822   -5127.6243    749.54822            0    -5387.228    -489.9445    54.724243    257.90553            0    57.758533    75.054536    25.890208    34459.076   -41262.502  5606000 
  -5902.3726    789.09522   -5113.2774    789.09522            0   -5413.3886     -488.984    57.611555    271.51292            0    58.046447    73.162082    22.631557    34415.448   -41266.423  5608000 
  -5888.4866    745.38443   -5143.1022    745.38443            0   -5404.9374   -483.54919    54.420246    256.47285            0    58.524166    76.008874    22.455389    34427.113   -41263.674  5610000 
  -5919.1116    750.83662    -5168.275    750.83662            0   -5423.9926   -495.11903    54.818308    258.34885            0    57.945225    75.508669    24.486713    34388.567   -41264.582  5612000 
  -5877.4301    829.21268   -5048.2174    829.21268            0   -5400.2645   -477.16559    60.540516    285.31658            0    58.884666     76.31944    21.501417    34440.011    -41264.18  5614000 
  -5867.8997    819.78642   -5048.1133    819.78642            0   -5384.7238   -483.17584    59.852308    282.07318            0     59.31423    76.149875    24.643547    34444.654   -41264.789  5616000 
  -5880.7362    770.07884   -5110.6573    770.07884            0   -5382.5778   -498.15839    56.223176    264.96974            0     58.40026     75.73737    26.110031    34444.674   -41264.155  5618000 
  -5889.8998    796.96069   -5092.9391    796.96069            0   -5403.1352   -486.76463    58.185809    274.21928            0    58.072234    78.341803     23.61206    34437.242   -41266.648  5620000 
  -5910.4579    755.75763   -5154.7003    755.75763            0   -5417.5377   -492.92018    55.177589    260.04207            0    57.558973    75.573709    21.967472    34422.132   -41266.242  5622000 
  -5873.0872    763.25409   -5109.8331    763.25409            0   -5376.7479   -496.33924    55.724903    262.62147            0    58.460447    77.307616    24.367124    34447.352   -41264.281  5624000 
  -5852.6029    748.06151   -5104.5414    748.06151            0   -5361.0383   -491.56463    54.615699    257.39399            0    58.656861    74.449702    22.826229    34464.954   -41265.517  5626000 
  -5876.4551    770.84451   -5105.6106    770.84451            0   -5382.9141     -493.541    56.279077    265.23319            0    58.345271    75.673022    24.216036    34450.019   -41264.934  5628000 
  -5836.3813    762.63086   -5073.7504    762.63086            0   -5344.9182    -491.4631    55.679402    262.40703            0    60.190105    75.709473    26.845142    34442.092   -41263.476  5630000 
  -5853.2015    808.52006   -5044.6814    808.52006            0    -5357.451   -495.75054    59.029756    278.19664            0    59.156467    77.543547    23.603221    34454.974   -41264.346  5632000 
  -5902.4032    793.44886   -5108.9543    793.44886            0   -5406.0184   -496.38482    57.929413    273.01092            0    57.299465    72.293525    22.383125    34440.922   -41265.566  5634000 
  -5879.3962    803.56784   -5075.8283    803.56784            0   -5391.7418   -487.65435    58.668196    276.49268            0    57.797147     77.58846    22.901524    34464.969   -41264.135  5636000 
  -5885.6165    793.30306   -5092.3134    793.30306            0    -5391.195   -494.42151    57.918768    272.96076            0    58.371477    78.490545    22.291092    34441.196    -41265.22  5638000 
  -5889.8325    817.71686   -5072.1156    817.71686            0   -5395.1671   -494.66539     59.70121    281.36109            0    58.693232    73.980027    25.160332    34425.672   -41266.072  5640000 
  -5908.5557    766.89689   -5141.6588    766.89689            0   -5411.8314   -496.72431    55.990863    263.87489            0    60.098823    81.490048    23.226086     34331.14   -41265.394  5642000 
  -5886.4655     796.2343   -5090.2312     796.2343            0   -5396.2209   -490.24457    58.132776    273.96934            0     59.49384    77.294657     26.60785    34389.638   -41264.744  5644000 
  -5874.5003      791.489   -5083.0113      791.489            0   -5395.5555    -478.9448    57.786324    272.33657            0    59.854105    76.219699    25.060851     34406.47   -41265.447  5646000 
  -5904.6272    796.02393   -5108.6033    796.02393            0   -5414.2464   -490.38082    58.117417    273.89696            0    58.723653    74.948096    24.164561    34390.692   -41266.954  5648000 
  -5895.0294    761.26562   -5133.7638    761.26562            0   -5399.8038   -495.22556    55.579726    261.93727            0    58.364855    78.514299    21.636042    34411.074   -41266.497  5650000 
   -5874.074    773.36492   -5100.7091    773.36492            0     -5383.89   -490.18404    56.463091    266.10041            0    59.436337    75.922162    23.848282    34428.893   -41267.717  5652000 
  -5882.8941    748.43354   -5134.4606    748.43354            0    -5396.494   -486.40011     54.64286    257.52199            0    57.332764    74.661738    22.033655    34457.338   -41267.492  5654000 
  -5837.7009    753.53271   -5084.1682    753.53271            0   -5345.5329   -492.16795    55.015149    259.27652            0     60.50301    78.583044    25.093973    34431.353    -41264.96  5656000 
  -5892.5859    798.78674   -5093.7992    798.78674            0   -5398.9814   -493.60454    58.319129    274.84759            0     56.10282    75.637596    18.656973    34500.299   -41265.263  5658000 
  -5869.6757    796.76074    -5072.915    796.76074            0   -5379.2537   -490.42208    58.171211    274.15048            0    57.591593    69.380854    23.208273    34481.566   -41266.233  5660000 
  -5896.0703    792.60771   -5103.4626    792.60771            0    -5413.473   -482.59738    57.868001     272.7215            0    59.271609    75.444542    24.928518    34393.912   -41265.654  5662000 
  -5886.3524    782.42522   -5103.9271    782.42522            0   -5395.4161   -490.93629     57.12458    269.21789            0    59.130379    74.502733     21.97859     34411.61   -41265.479  5664000 
  -5852.7672    785.89101   -5066.8762    785.89101            0   -5367.6764   -485.09079    57.377617    270.41041            0    60.004886    79.476816    23.716506     34440.64   -41263.665  5666000 
  -5930.7126    767.22554    -5163.487    767.22554            0   -5444.2814   -486.43111    56.014857    263.98797            0    58.530618    79.413695    21.627197    34368.244   -41265.308  5668000 
  -5892.5366    800.43923   -5092.0974    800.43923            0   -5402.3603   -490.17632    58.439777    275.41618            0    58.431502    75.045802    23.598278    34416.237   -41263.844  5670000 
  -5894.5382    783.07497   -5111.4632    783.07497            0   -5406.2599   -488.27832    57.172018    269.44146            0    59.746221    78.435579      23.2462     34380.96   -41265.708  5672000 
  -5915.5034    807.81068   -5107.6927    807.81068            0    -5424.957    -490.5464    58.977963    277.95256            0    58.208065    74.945801    22.802496    34397.253   -41264.511  5674000 
    -5860.65    800.06363   -5060.5863    800.06363            0   -5381.5027   -479.14723    58.412355    275.28694            0    59.300318    77.099616    21.935256    34447.847   -41263.792  5676000 
  -5896.9396    736.00729   -5160.9323    736.00729            0   -5393.7603   -503.17932    53.735624    253.24635            0    58.143082    77.537477    22.027176    34417.654   -41266.393  5678000 
  -5858.1808    807.05621   -5051.1246    807.05621            0   -5368.0312    -490.1496     58.92288    277.69296            0    59.804688    75.974932     26.14885    34434.249   -41264.631  5680000 
  -5925.0007    768.89487   -5156.1058    768.89487            0   -5427.9971   -497.00354    56.136734    264.56235            0    59.201865    79.097914    23.719432    34343.278   -41266.438  5682000 
  -5898.1487    817.92079   -5080.2279    817.92079            0   -5415.6093   -482.53938    59.716099    281.43126            0    57.782183     74.95323     21.63442    34436.593   -41267.432  5684000 
  -5897.5331    775.75357   -5121.7795    775.75357            0   -5410.2375   -487.29557    56.637486     266.9223            0    58.178683    77.703308    22.543573    34426.096   -41263.953  5686000 
  -5929.8828    785.38938   -5144.4934    785.38938            0   -5443.0007   -486.88211    57.340993    270.23781            0    59.739362    78.335971     21.97907    34323.973   -41267.344  5688000 
  -5865.1882    777.57264   -5087.6156    777.57264            0   -5371.0129   -494.17526    56.770296    267.54821            0    57.963394    73.193121    25.204903    34467.932   -41262.765  5690000 
  -5839.5907    761.60795   -5077.9828    761.60795            0   -5352.5819   -487.00885    55.604719    262.05506            0    59.509407    76.869966    25.775228    34464.097   -41263.724  5692000 
  -5858.3919    768.76276   -5089.6292    768.76276            0   -5363.7958    -494.5961    56.127089     264.5169            0    59.710515     76.45141    26.553794    34433.416   -41265.117  5694000 
  -5838.0053    812.43532     -5025.57    812.43532            0   -5338.3349   -499.67044    59.315607    279.54381            0     61.51155    78.347847    27.165782    34398.243   -41264.137  5696000 
  -5869.3833    790.65475   -5078.7285    790.65475            0    -5376.379    -493.0042    57.725416    272.04952            0     59.52454    80.732493    22.093837    34419.094   -41264.294  5698000 
  -5897.7335    787.57779   -5110.1557    787.57779            0   -5395.0654   -502.66813    57.500768     270.9908            0     58.30115    76.958911    25.588975    34405.067   -41264.007  5700000 
   -5872.793    767.30371   -5105.4893    767.30371            0   -5375.3504   -497.44263    56.020564    264.01486            0    59.882844    80.702565    23.956226    34397.049   -41266.093  5702000 
  -5874.3374    771.97087   -5102.3665    771.97087            0   -5386.0481   -488.28927    56.361312    265.62075            0    57.224397    80.176672    19.064724     34481.18   -41266.586  5704000 
   -5899.437    795.42278   -5104.0142    795.42278            0   -5404.0748   -495.36216    58.073528    273.69011            0    57.476874    78.211056      22.0219    34432.709   -41262.557  5706000 
  -5870.8368    814.93153   -5055.9053    814.93153            0   -5380.8164   -490.02044    59.497854    280.40271            0    58.957727    75.491758    25.783455     34452.75   -41263.074  5708000 
  -5907.7915     808.8157   -5098.9758     808.8157            0   -5420.7112   -487.08031     59.05134    278.29837            0     59.41164    75.505767    23.350436    34371.088   -41266.022  5710000 
  -5856.1122    783.16964   -5072.9425    783.16964            0   -5373.5349   -482.57729    57.178931    269.47404            0    58.285191    75.146003    24.670696    34477.105    -41265.64  5712000 
  -5935.0102    776.90963   -5158.1005    776.90963            0   -5435.6322   -499.37797    56.721889    267.32008            0    57.519079    75.546344    21.607667    34384.489   -41266.148  5714000 
  -5875.1233    787.86893   -5087.2543    787.86893            0   -5390.0632   -485.06011    57.522024    271.09097            0    59.772465    80.498523    21.656238    34405.768    -41266.34  5716000 
  -5919.4096    765.29177   -5154.1179    765.29177            0   -5435.6379   -483.77174    55.873673    263.32259            0    58.461942    75.537639    21.711325    34384.599   -41265.402  5718000 
  -5845.3151    777.58666   -5067.7284    777.58666            0   -5358.2878   -487.02724    56.771319    267.55303            0    59.536855    77.017767    23.324712    34455.947   -41263.851  5720000 
  -5907.7598    822.29042   -5085.4694    822.29042            0   -5415.3498   -492.40997    60.035124    282.93476            0    57.868101     72.00989    23.546964    34423.848   -41264.561  5722000 
  -5850.8456    809.45117   -5041.3945    809.45117            0   -5359.2251    -491.6205    59.097735    278.51702            0    59.168817    75.008419    26.453187    34464.766   -41263.366  5724000 
  -5879.2592    756.68401   -5122.5752    756.68401            0   -5391.7899   -487.46923    55.245224    260.36082            0    59.587783    78.223321    23.612744     34402.44   -41266.855  5726000 
  -5889.6084    803.47602   -5086.1324    803.47602            0    -5402.373   -487.23541    58.661492    276.46108            0    57.948886    73.367128    21.774865    34442.573   -41267.031  5728000 
  -5874.0217    788.83831   -5085.1834    788.83831            0   -5394.5911   -479.43063    57.592797    271.42452            0    58.900858    77.748435    19.949425    34444.543   -41267.179  5730000 
  -5898.6571    781.93461   -5116.7225    781.93461            0   -5413.2607   -485.39643    57.088761    269.04909            0    58.459762    73.948764    24.374567    34413.207   -41265.925  5732000 
   -5906.066    790.16459   -5115.9014    790.16459            0   -5415.5463   -490.51972    57.689629    271.88087            0    59.525169    78.408345    20.662584    34358.422   -41264.838  5734000 
  -5877.5104    762.89207   -5114.6184    762.89207            0   -5381.8026    -495.7079    55.698472     262.4969            0    58.418415    73.943548    24.299737    34446.937   -41264.951  5736000 
   -5906.847    774.45672   -5132.3903    774.45672            0   -5405.2293   -501.61775    56.542803    266.47608            0    58.156661    74.240392    23.996987    34398.436   -41266.805  5738000 
  -5866.9075    770.75685   -5096.1506    770.75685            0   -5381.0428   -485.86467    56.272677    265.20303            0    59.715093    77.167785    23.001534    34418.766    -41265.14  5740000 
  -5859.8679    765.76378   -5094.1041    765.76378            0   -5367.7968   -492.07111    55.908135      263.485            0    60.687516    80.912991     25.51044     34395.31   -41265.269  5742000 
  -5886.5306    827.32597   -5059.2046    827.32597            0   -5391.8512   -494.67939    60.402768     284.6674            0    58.890214    76.419806    21.609372    34424.544    -41266.46  5744000 
  -5884.2837    818.27215   -5066.0115    818.27215            0   -5400.3638    -483.9199    59.741751    281.55215            0     58.50495    74.880201    21.551249    34433.194   -41265.467  5746000 
  -5870.3488    789.01814   -5081.3307    789.01814            0   -5381.7992    -488.5496    57.605927     271.4864            0    59.446905    78.433162    22.452835    34411.609   -41265.962  5748000 
  -5879.8783    828.03981   -5051.8385    828.03981            0   -5391.6431    -488.2352    60.454885    284.91302            0    58.738757    76.412462    25.464218    34431.668   -41263.843  5750000 
  -5863.2548    799.69666   -5063.5581    799.69666            0   -5373.8161   -489.43861    58.385562    275.16068            0    59.952803    74.758129    23.930703    34423.057    -41264.54  5752000 
  -5892.8579    762.68697   -5130.1709    762.68697            0   -5390.6576   -502.20029    55.683498    262.42633            0    60.188153    75.842709    26.977481    34367.194   -41263.313  5754000 
  -5863.4157    780.10464    -5083.311    780.10464            0   -5367.7967   -495.61893    56.955156    268.41943            0     59.80201    79.197978     25.61987    34419.995   -41261.921  5756000 
  -5904.7702    782.37698   -5122.3933    782.37698            0   -5414.1214    -490.6488    57.121058     269.2013            0    58.515592    73.378019    24.995479    34401.102   -41264.924  5758000 
  -5926.6884    772.10856   -5154.5798    772.10856            0    -5440.867   -485.82133    56.371365    265.66812            0    58.552465     77.51052    21.653103    34369.184   -41266.474  5760000 
  -5897.1935    760.00586   -5137.1877    760.00586            0   -5408.9973   -488.19626    55.487751    261.50381            0    59.121795    75.329763     25.00245    34394.934   -41264.775  5762000 
    -5854.59    809.10467   -5045.4853    809.10467            0   -5362.4161   -492.17389    59.072437    278.39779            0    58.725021    74.865436    27.206915    34478.642   -41263.095  5764000 
  -5915.5564    802.60318   -5112.9532    802.60318            0   -5428.8536   -486.70282    58.597766    276.16075            0    58.941883    76.474475    22.874598    34381.439   -41266.156  5766000 
    -5877.09    783.27082   -5093.8191    783.27082            0   -5389.3839   -487.70602    57.186317    269.50885            0    58.929394    72.793637    22.941218    34423.876   -41266.485  5768000 
  -5904.1372     758.6918   -5145.4454     758.6918            0   -5415.4807   -488.65645    55.391812    261.05167            0    58.563884    74.725565    26.283831    34405.184   -41265.184  5770000 
  -5870.2147    780.84006   -5089.3746    780.84006            0    -5382.739   -487.47569    57.008848    268.67247            0    57.644924    73.434056    23.382584    34485.152   -41264.035  5772000 
  -5842.3603     841.3578   -5001.0025     841.3578            0   -5353.5866   -488.77362    61.427227    289.49549            0    59.679151    76.806517    21.638866    34445.031   -41266.235  5774000 
  -5876.8656    790.79724   -5086.0683    790.79724            0   -5392.2101   -484.65546    57.735818    272.09855            0     58.97612    75.374475    24.390203    34436.342   -41264.534  5776000 
  -5892.4691    809.39266   -5083.0764    809.39266            0   -5401.3478    -491.1213    59.093463    278.49689            0    57.407084    76.555503    20.628965    34457.501   -41266.483  5778000 
  -5876.0321    789.98886   -5086.0433    789.98886            0   -5391.4017   -484.63041    57.676799     271.8204            0    59.530442    79.839374    22.278255    34411.798   -41263.835  5780000 
  -5886.0535    775.89155   -5110.1619    775.89155            0   -5399.4849   -486.56857    56.647559    266.96978            0    56.698225    75.228823    19.544918    34495.519   -41267.353  5782000 
  -5887.7808    748.43213   -5139.3487    748.43213            0   -5399.2332   -488.54759    54.642758    257.52151            0    58.140594    72.011849    26.133608    34440.668   -41265.868  5784000 
  -5913.7395     803.9478   -5109.7917     803.9478            0   -5417.9048   -495.83465    58.695936    276.62341            0    58.147095    74.189912    20.643974    34399.736   -41266.083  5786000 
   -5897.043    797.86646   -5099.1765    797.86646            0   -5404.6612   -492.38175     58.25194    274.53094            0    59.076932    78.146941    23.533772    34396.259   -41267.227  5788000 
   -5911.188    788.68587   -5122.5021    788.68587            0   -5413.8429    -497.3451    57.581668    271.37207            0    59.838438     79.56038     22.97311     34333.08   -41264.413  5790000 
